#2024/02 Number Pass = 75 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20240215_014953.fits   2024/02/15T01:49:53       1        13      0.08
            NUV20240215_015009.fits   2024/02/15T01:50:09       1        78      1.02
            NUV20240215_015028.fits   2024/02/15T01:50:28       1       142      5.02
            NUV20240215_015114.fits   2024/02/15T01:51:14       1        78     30.02
            NUV20240215_015459.fits   2024/02/15T01:54:59       1        15      0.05
            NUV20240215_015509.fits   2024/02/15T01:55:09       1        95      1.02
            NUV20240215_015528.fits   2024/02/15T01:55:28       1       122      5.02
            NUV20240215_015618.fits   2024/02/15T01:56:18       1       111     30.02
            NUV20240215_015959.fits   2024/02/15T01:59:59       1        12      0.05
            NUV20240215_020009.fits   2024/02/15T02:00:09       1        84      1.02
            NUV20240215_020028.fits   2024/02/15T02:00:28       1       130      5.02
            NUV20240215_020117.fits   2024/02/15T02:01:17       1        80     30.02
            NUV20240215_020459.fits   2024/02/15T02:04:59       1         5      0.05
            NUV20240215_020509.fits   2024/02/15T02:05:09       1        42      1.02
            NUV20240215_020528.fits   2024/02/15T02:05:28       1       139      5.02
            NUV20240215_020618.fits   2024/02/15T02:06:18       1       121     30.02
            NUV20240215_020959.fits   2024/02/15T02:09:59       1        11      0.05
            NUV20240215_021009.fits   2024/02/15T02:10:09       1        50      1.02
            NUV20240215_021028.fits   2024/02/15T02:10:28       1       130      5.02
            NUV20240215_021118.fits   2024/02/15T02:11:18       1        91     30.02
            NUV20240215_021459.fits   2024/02/15T02:14:59       1         4      0.05
            NUV20240215_021500.fits   2024/02/15T02:15:00       1        38      1.02
            NUV20240215_021526.fits   2024/02/15T02:15:26       1       109      5.02
            NUV20240215_021617.fits   2024/02/15T02:16:17       1       113     30.02
            NUV20240215_021959.fits   2024/02/15T02:19:59       1        18      0.05
            NUV20240215_022000.fits   2024/02/15T02:20:00       1        41      1.02
            NUV20240215_022028.fits   2024/02/15T02:20:28       1       108      5.02
            NUV20240215_022115.fits   2024/02/15T02:21:15       1        94     30.02
            NUV20240215_022459.fits   2024/02/15T02:24:59       1        18      0.05
            NUV20240215_022509.fits   2024/02/15T02:25:09       1       201      1.02
            NUV20240215_022527.fits   2024/02/15T02:25:27       1        96      5.02
            NUV20240215_022617.fits   2024/02/15T02:26:17       1       115     30.02
            NUV20240215_022959.fits   2024/02/15T02:29:59       1        41      0.05
            NUV20240215_023000.fits   2024/02/15T02:30:00       1        67      1.02
            NUV20240215_023027.fits   2024/02/15T02:30:27       1       108      5.02
            NUV20240215_023116.fits   2024/02/15T02:31:16       1        79     30.02
            NUV20240215_023459.fits   2024/02/15T02:34:59       1        13      0.05
            NUV20240215_023500.fits   2024/02/15T02:35:00       1        98      1.02
            NUV20240215_023526.fits   2024/02/15T02:35:26       1       115      5.02
            NUV20240215_023617.fits   2024/02/15T02:36:17       1        70     30.02
            NUV20240215_023959.fits   2024/02/15T02:39:59       1        18      0.05
            NUV20240215_024000.fits   2024/02/15T02:40:00       1        74      1.02
            NUV20240215_024027.fits   2024/02/15T02:40:27       1       113      5.02
            NUV20240215_024116.fits   2024/02/15T02:41:16       1       104     30.02
            NUV20240215_024459.fits   2024/02/15T02:44:59       1        13      0.05
            NUV20240215_024500.fits   2024/02/15T02:45:00       1        79      1.02
            NUV20240215_024526.fits   2024/02/15T02:45:26       1       111      5.02
            NUV20240215_024616.fits   2024/02/15T02:46:16       1        84     30.02
            NUV20240215_024959.fits   2024/02/15T02:49:59       1        21      0.05
            NUV20240215_025000.fits   2024/02/15T02:50:00       1        66      1.02
            NUV20240215_025028.fits   2024/02/15T02:50:28       1       105      5.02
            NUV20240215_025116.fits   2024/02/15T02:51:16       1       107     30.02
            NUV20240215_025459.fits   2024/02/15T02:54:59       1         9      0.05
            NUV20240215_025500.fits   2024/02/15T02:55:00       1        68      1.02
            NUV20240215_025527.fits   2024/02/15T02:55:27       1       149      5.02
            NUV20240215_025615.fits   2024/02/15T02:56:15       1       124     30.02
            NUV20240215_025959.fits   2024/02/15T02:59:59       1         6      0.05
            NUV20240215_030009.fits   2024/02/15T03:00:09       1        48      1.02
            NUV20240215_030027.fits   2024/02/15T03:00:27       1       140      5.02
            NUV20240215_030117.fits   2024/02/15T03:01:17       1       127     30.02
            NUV20240215_030459.fits   2024/02/15T03:04:59       1        10      0.05
            NUV20240215_030509.fits   2024/02/15T03:05:09       1        57      1.02
            NUV20240215_030527.fits   2024/02/15T03:05:27       1       157      5.02
            NUV20240215_030616.fits   2024/02/15T03:06:16       1       118     30.02
            NUV20240215_031000.fits   2024/02/15T03:10:00       1        67      1.02
            NUV20240215_031028.fits   2024/02/15T03:10:28       1       179      5.02
            NUV20240215_031118.fits   2024/02/15T03:11:18       1       115     30.02
            NUV20240215_031459.fits   2024/02/15T03:14:59       1        11      0.05
            NUV20240215_031500.fits   2024/02/15T03:15:00       1        83      1.02
            NUV20240215_031528.fits   2024/02/15T03:15:28       1       162      5.02
            NUV20240215_031616.fits   2024/02/15T03:16:16       1        68     30.02
            NUV20240215_031959.fits   2024/02/15T03:19:59       1        28      0.05
            NUV20240215_032009.fits   2024/02/15T03:20:09       1        89      1.02
            NUV20240215_032026.fits   2024/02/15T03:20:26       1       125      5.02
            NUV20240215_032117.fits   2024/02/15T03:21:17       1        63     30.02
