#2025/04 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            NUV20250410_015958.fits   2025/04/10T01:59:58       1         8      0.05
            NUV20250410_020009.fits   2025/04/10T02:00:09       1        67      1.02
            NUV20250410_020017.fits   2025/04/10T02:00:17       1        85      5.02
            NUV20250410_020107.fits   2025/04/10T02:01:07       1        85     30.02
            NUV20250410_020459.fits   2025/04/10T02:04:59       1        24      0.05
            NUV20250410_020509.fits   2025/04/10T02:05:09       1        45      1.02
            NUV20250410_020517.fits   2025/04/10T02:05:17       1        96      5.02
            NUV20250410_020604.fits   2025/04/10T02:06:04       1        60     30.02
            NUV20250410_020958.fits   2025/04/10T02:09:58       1        26      0.05
            NUV20250410_021009.fits   2025/04/10T02:10:09       1       131      1.02
            NUV20250410_021017.fits   2025/04/10T02:10:17       1        92      5.02
            NUV20250410_021106.fits   2025/04/10T02:11:06       1        47     30.02
            NUV20250410_021459.fits   2025/04/10T02:14:59       1        20      0.05
            NUV20250410_021509.fits   2025/04/10T02:15:09       1        50      1.02
            NUV20250410_021517.fits   2025/04/10T02:15:17       1        88      5.02
            NUV20250410_021606.fits   2025/04/10T02:16:06       1        93     30.02
            NUV20250410_021958.fits   2025/04/10T02:19:58       1         4      0.05
            NUV20250410_022008.fits   2025/04/10T02:20:08       1        58      1.02
            NUV20250410_022017.fits   2025/04/10T02:20:17       1       109      5.02
            NUV20250410_022107.fits   2025/04/10T02:21:07       1        45     30.02
            NUV20250410_022459.fits   2025/04/10T02:24:59       1        25      0.05
            NUV20250410_022509.fits   2025/04/10T02:25:09       1        46      1.02
            NUV20250410_022517.fits   2025/04/10T02:25:17       1        67      5.02
            NUV20250410_022607.fits   2025/04/10T02:26:07       1        44     30.02
            NUV20250410_022958.fits   2025/04/10T02:29:58       1         6      0.05
            NUV20250410_023008.fits   2025/04/10T02:30:08       1        96      1.02
            NUV20250410_023016.fits   2025/04/10T02:30:16       1       109      5.02
            NUV20250410_023106.fits   2025/04/10T02:31:06       1        89     30.02
            NUV20250410_023459.fits   2025/04/10T02:34:59       1         7      0.05
            NUV20250410_023509.fits   2025/04/10T02:35:09       1        55      1.02
            NUV20250410_023517.fits   2025/04/10T02:35:17       1        80      5.02
            NUV20250410_023604.fits   2025/04/10T02:36:04       1       101     30.02
            NUV20250410_023959.fits   2025/04/10T02:39:59       1         9      0.05
            NUV20250410_024009.fits   2025/04/10T02:40:09       1        29      1.02
            NUV20250410_024017.fits   2025/04/10T02:40:17       1        91      5.02
            NUV20250410_024107.fits   2025/04/10T02:41:07       1       116     30.02
            NUV20250410_024459.fits   2025/04/10T02:44:59       1         6      0.05
            NUV20250410_024509.fits   2025/04/10T02:45:09       1        50      1.02
            NUV20250410_024517.fits   2025/04/10T02:45:17       1        93      5.02
            NUV20250410_024607.fits   2025/04/10T02:46:07       1       118     30.02
            NUV20250410_024959.fits   2025/04/10T02:49:59       1         6      0.05
            NUV20250410_025009.fits   2025/04/10T02:50:09       1        30      1.02
            NUV20250410_025017.fits   2025/04/10T02:50:17       1        86      5.02
            NUV20250410_025106.fits   2025/04/10T02:51:06       1       113     30.02
            NUV20250410_025458.fits   2025/04/10T02:54:58       1        14      0.05
            NUV20250410_025509.fits   2025/04/10T02:55:09       1        68      1.02
            NUV20250410_025517.fits   2025/04/10T02:55:17       1       110      5.02
            NUV20250410_025607.fits   2025/04/10T02:56:07       1       101     30.02
            NUV20250410_025958.fits   2025/04/10T02:59:58       1        28      0.05
            NUV20250410_030009.fits   2025/04/10T03:00:09       1        76      1.02
            NUV20250410_030017.fits   2025/04/10T03:00:17       1       100      5.02
            NUV20250410_030107.fits   2025/04/10T03:01:07       1        78     30.02
            NUV20250410_030458.fits   2025/04/10T03:04:58       1        21      0.05
            NUV20250410_030508.fits   2025/04/10T03:05:08       1        72      1.02
            NUV20250410_030517.fits   2025/04/10T03:05:17       1        82      5.02
            NUV20250410_030604.fits   2025/04/10T03:06:04       1        85     30.02
            NUV20250410_030958.fits   2025/04/10T03:09:58       1        19      0.05
            NUV20250410_031009.fits   2025/04/10T03:10:09       1        75      1.02
            NUV20250410_031017.fits   2025/04/10T03:10:17       1        78      5.02
            NUV20250410_031107.fits   2025/04/10T03:11:07       1        74     30.02
            NUV20250410_031459.fits   2025/04/10T03:14:59       1        47      0.05
            NUV20250410_031508.fits   2025/04/10T03:15:08       1       135      1.02
            NUV20250410_031517.fits   2025/04/10T03:15:17       1       164      5.02
            NUV20250410_031605.fits   2025/04/10T03:16:05       1       108     30.02
            NUV20250410_031959.fits   2025/04/10T03:19:59       1        13      0.05
            NUV20250410_032008.fits   2025/04/10T03:20:08       1        67      1.02
            NUV20250410_032016.fits   2025/04/10T03:20:16       1        88      5.02
            NUV20250410_032103.fits   2025/04/10T03:21:03       1       102     30.02
            NUV20250410_032458.fits   2025/04/10T03:24:58       1        17      0.05
            NUV20250410_032509.fits   2025/04/10T03:25:09       1        29      1.02
            NUV20250410_032516.fits   2025/04/10T03:25:16       1        78      5.02
            NUV20250410_032606.fits   2025/04/10T03:26:06       1       115     30.02
            NUV20250410_032959.fits   2025/04/10T03:29:59       0         5      0.05
            NUV20250410_033008.fits   2025/04/10T03:30:08       1        31      1.02
            NUV20250410_033016.fits   2025/04/10T03:30:16       1        82      5.02
            NUV20250410_033104.fits   2025/04/10T03:31:04       1       102     30.02
