#2024/07 Number Pass = 150 (99.3378%)
                               file                  time    pass    total5   exptime
            FUV20240703_140750.fits   2024/07/03T14:07:50       1        14      0.13
            FUV20240703_140809.fits   2024/07/03T14:08:09       1        71      1.03
            FUV20240703_140828.fits   2024/07/03T14:08:28       1       101      5.02
            FUV20240703_140945.fits   2024/07/03T14:09:45       1       106     30.02
            FUV20240703_141250.fits   2024/07/03T14:12:50       1        21      0.13
            FUV20240703_141308.fits   2024/07/03T14:13:08       1       164      1.02
            FUV20240703_141327.fits   2024/07/03T14:13:27       1       122      5.02
            FUV20240703_141445.fits   2024/07/03T14:14:45       1        63     30.02
            FUV20240703_141750.fits   2024/07/03T14:17:50       1        15      0.13
            FUV20240703_141800.fits   2024/07/03T14:18:00       1        73      1.04
            FUV20240703_141827.fits   2024/07/03T14:18:27       1       158      5.02
            FUV20240703_141945.fits   2024/07/03T14:19:45       1       110     30.02
            FUV20240703_142259.fits   2024/07/03T14:22:59       1         6      0.13
            FUV20240703_142309.fits   2024/07/03T14:23:09       1        56      1.02
            FUV20240703_142328.fits   2024/07/03T14:23:28       1       165      5.02
            FUV20240703_142444.fits   2024/07/03T14:24:44       1       137     30.02
            FUV20240703_142750.fits   2024/07/03T14:27:50       1         5      0.13
            FUV20240703_142809.fits   2024/07/03T14:28:09       1        38      1.03
            FUV20240703_142828.fits   2024/07/03T14:28:28       1       184      5.02
            FUV20240703_142945.fits   2024/07/03T14:29:45       1       112     30.02
            FUV20240703_143250.fits   2024/07/03T14:32:50       1         5      0.13
            FUV20240703_143300.fits   2024/07/03T14:33:00       1        61      1.03
            FUV20240703_143327.fits   2024/07/03T14:33:27       1       137      5.02
            FUV20240703_143445.fits   2024/07/03T14:34:45       1       145     30.02
            FUV20240703_143750.fits   2024/07/03T14:37:50       1         9      0.13
            FUV20240703_143800.fits   2024/07/03T14:38:00       1        44      1.03
            FUV20240703_143826.fits   2024/07/03T14:38:26       1       163      5.02
            FUV20240703_143945.fits   2024/07/03T14:39:45       1       142     30.02
            FUV20240703_144259.fits   2024/07/03T14:42:59       1        16      0.13
            FUV20240703_144300.fits   2024/07/03T14:43:00       1       201      1.03
            FUV20240703_144326.fits   2024/07/03T14:43:26       1       138      5.02
            FUV20240703_144445.fits   2024/07/03T14:44:45       1        98     30.02
            FUV20240703_144750.fits   2024/07/03T14:47:50       1        32      0.13
            FUV20240703_144800.fits   2024/07/03T14:48:00       1        91      1.03
            FUV20240703_144828.fits   2024/07/03T14:48:28       1       158      5.02
            FUV20240703_144945.fits   2024/07/03T14:49:45       1       142     30.02
            FUV20240703_145250.fits   2024/07/03T14:52:50       1        15      0.13
            FUV20240703_145309.fits   2024/07/03T14:53:09       1        88      1.02
            FUV20240703_145327.fits   2024/07/03T14:53:27       1       167      5.02
            FUV20240703_145445.fits   2024/07/03T14:54:45       1       105     30.02
            FUV20240703_145750.fits   2024/07/03T14:57:50       1        12      0.13
            FUV20240703_145809.fits   2024/07/03T14:58:09       1        80      1.03
            FUV20240703_145826.fits   2024/07/03T14:58:26       0       103      5.02
            FUV20240703_145945.fits   2024/07/03T14:59:45       1       112     30.02
            FUV20240703_150259.fits   2024/07/03T15:02:59       1        12      0.13
            FUV20240703_150309.fits   2024/07/03T15:03:09       1       131      1.03
            FUV20240703_150326.fits   2024/07/03T15:03:26       1       142      5.02
            FUV20240703_150445.fits   2024/07/03T15:04:45       1       115     30.02
            FUV20240703_150750.fits   2024/07/03T15:07:50       1        18      0.13
            FUV20240703_150800.fits   2024/07/03T15:08:00       1        90      1.03
            FUV20240703_150828.fits   2024/07/03T15:08:28       1       199      5.02
            FUV20240703_150945.fits   2024/07/03T15:09:45       1       115     30.02
            FUV20240703_151259.fits   2024/07/03T15:12:59       1         4      0.13
