#2025/06 Number Pass = 74 (97.3684%)
                               file                  time    pass    total5   exptime
            FUV20250605_013539.fits   2025/06/05T01:35:39       1        25      0.19
            FUV20250605_013545.fits   2025/06/05T01:35:45       1        77      1.03
            FUV20250605_013602.fits   2025/06/05T01:36:02       1       202      5.02
            FUV20250605_013729.fits   2025/06/05T01:37:29       1       157     30.02
            FUV20250605_014034.fits   2025/06/05T01:40:34       1       269      0.13
            FUV20250605_014043.fits   2025/06/05T01:40:43       0       812      1.03
            FUV20250605_014101.fits   2025/06/05T01:41:01       0       494      5.02
            FUV20250605_014229.fits   2025/06/05T01:42:29       1       165     30.02
            FUV20250605_014533.fits   2025/06/05T01:45:33       1        18      0.13
            FUV20250605_014542.fits   2025/06/05T01:45:42       1        87      1.02
            FUV20250605_014600.fits   2025/06/05T01:46:00       1       121      5.02
            FUV20250605_014728.fits   2025/06/05T01:47:28       1       117     30.02
            FUV20250605_015033.fits   2025/06/05T01:50:33       1         7      0.13
            FUV20250605_015043.fits   2025/06/05T01:50:43       1        89      1.03
            FUV20250605_015101.fits   2025/06/05T01:51:01       1       216      5.02
            FUV20250605_015229.fits   2025/06/05T01:52:29       1       134     30.02
            FUV20250605_015533.fits   2025/06/05T01:55:33       1        17      0.13
            FUV20250605_015542.fits   2025/06/05T01:55:42       1        90      1.02
            FUV20250605_015601.fits   2025/06/05T01:56:01       1       167      5.02
            FUV20250605_015729.fits   2025/06/05T01:57:29       1       124     30.02
            FUV20250605_020034.fits   2025/06/05T02:00:34       1        54      0.13
            FUV20250605_020044.fits   2025/06/05T02:00:44       1       124      1.03
            FUV20250605_020102.fits   2025/06/05T02:01:02       1       145      5.02
            FUV20250605_020228.fits   2025/06/05T02:02:28       1       119     30.02
            FUV20250605_020533.fits   2025/06/05T02:05:33       1        16      0.13
            FUV20250605_020543.fits   2025/06/05T02:05:43       1        70      1.03
            FUV20250605_020601.fits   2025/06/05T02:06:01       1       170      5.02
            FUV20250605_020728.fits   2025/06/05T02:07:28       1       107     30.02
            FUV20250605_021033.fits   2025/06/05T02:10:33       1        11      0.13
            FUV20250605_021042.fits   2025/06/05T02:10:42       1        65      1.02
            FUV20250605_021102.fits   2025/06/05T02:11:02       1       154      5.02
            FUV20250605_021228.fits   2025/06/05T02:12:28       1       136     30.02
            FUV20250605_021534.fits   2025/06/05T02:15:34       1        28      0.13
            FUV20250605_021543.fits   2025/06/05T02:15:43       1        34      1.03
            FUV20250605_021602.fits   2025/06/05T02:16:02       1       136      5.02
            FUV20250605_021729.fits   2025/06/05T02:17:29       1       124     30.02
            FUV20250605_022033.fits   2025/06/05T02:20:33       1         5      0.13
            FUV20250605_022042.fits   2025/06/05T02:20:42       1        63      1.02
            FUV20250605_022101.fits   2025/06/05T02:21:01       1       135      5.02
            FUV20250605_022228.fits   2025/06/05T02:22:28       1       111     30.02
            FUV20250605_022533.fits   2025/06/05T02:25:33       1        15      0.13
            FUV20250605_022542.fits   2025/06/05T02:25:42       1        66      1.02
            FUV20250605_022601.fits   2025/06/05T02:26:01       1       146      5.02
            FUV20250605_022729.fits   2025/06/05T02:27:29       1       128     30.02
            FUV20250605_023034.fits   2025/06/05T02:30:34       1        23      0.13
            FUV20250605_023043.fits   2025/06/05T02:30:43       1        73      1.03
            FUV20250605_023102.fits   2025/06/05T02:31:02       1       115      5.02
            FUV20250605_023228.fits   2025/06/05T02:32:28       1        59     30.02
            FUV20250605_023534.fits   2025/06/05T02:35:34       1        10      0.13
            FUV20250605_023543.fits   2025/06/05T02:35:43       1        81      1.03
            FUV20250605_023601.fits   2025/06/05T02:36:01       1       176      5.02
            FUV20250605_023728.fits   2025/06/05T02:37:28       1       111     30.02
            FUV20250605_024033.fits   2025/06/05T02:40:33       1         9      0.13
            FUV20250605_024044.fits   2025/06/05T02:40:44       1        85      1.03
            FUV20250605_024102.fits   2025/06/05T02:41:02       1        86      5.02
            FUV20250605_024228.fits   2025/06/05T02:42:28       1       134     30.02
            FUV20250605_024534.fits   2025/06/05T02:45:34       1        29      0.13
            FUV20250605_024544.fits   2025/06/05T02:45:44       1        91      1.03
            FUV20250605_024601.fits   2025/06/05T02:46:01       1       193      5.02
            FUV20250605_024729.fits   2025/06/05T02:47:29       1       223     30.02
            FUV20250605_025033.fits   2025/06/05T02:50:33       1        11      0.13
            FUV20250605_025042.fits   2025/06/05T02:50:42       1        64      1.02
            FUV20250605_025101.fits   2025/06/05T02:51:01       1       239      5.02
            FUV20250605_025220.fits   2025/06/05T02:52:20       1       110     30.03
            FUV20250605_025533.fits   2025/06/05T02:55:33       1        12      0.13
            FUV20250605_025542.fits   2025/06/05T02:55:42       1        64      1.02
            FUV20250605_025601.fits   2025/06/05T02:56:01       1       214      5.02
            FUV20250605_025728.fits   2025/06/05T02:57:28       1       163     30.02
            FUV20250605_030034.fits   2025/06/05T03:00:34       1         7      0.13
            FUV20250605_030044.fits   2025/06/05T03:00:44       1        69      1.03
            FUV20250605_030101.fits   2025/06/05T03:01:01       1       203      5.02
            FUV20250605_030229.fits   2025/06/05T03:02:29       1       153     30.02
            FUV20250605_030533.fits   2025/06/05T03:05:33       1        10      0.13
            FUV20250605_030542.fits   2025/06/05T03:05:42       1        71      1.02
            FUV20250605_030601.fits   2025/06/05T03:06:01       1       256      5.02
            FUV20250605_030729.fits   2025/06/05T03:07:29       1       164     30.02
