#2022/10 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20221027_013748.fits   2022/10/27T01:37:48       1        18      0.06
            NUV20221027_013755.fits   2022/10/27T01:37:55       1        66      1.02
            NUV20221027_013803.fits   2022/10/27T01:38:03       1        87      5.02
            NUV20221027_013850.fits   2022/10/27T01:38:50       1        98     30.02
            NUV20221027_014248.fits   2022/10/27T01:42:48       1        16      0.06
            NUV20221027_014257.fits   2022/10/27T01:42:57       1        64      1.05
            NUV20221027_014303.fits   2022/10/27T01:43:03       1        94      5.02
            NUV20221027_014350.fits   2022/10/27T01:43:50       1        98     30.02
            NUV20221027_014746.fits   2022/10/27T01:47:46       1         9      0.08
            NUV20221027_014757.fits   2022/10/27T01:47:57       1        45      1.02
            NUV20221027_014802.fits   2022/10/27T01:48:02       1       107      5.02
            NUV20221027_014853.fits   2022/10/27T01:48:53       1       115     30.02
            NUV20221027_015244.fits   2022/10/27T01:52:44       1         9      0.05
            NUV20221027_015259.fits   2022/10/27T01:52:59       1        38      1.04
            NUV20221027_015303.fits   2022/10/27T01:53:03       1       115      5.02
            NUV20221027_015359.fits   2022/10/27T01:53:59       1       120     30.02
            NUV20221027_015744.fits   2022/10/27T01:57:44       1        12      0.05
            NUV20221027_015756.fits   2022/10/27T01:57:56       1        67      1.04
            NUV20221027_015803.fits   2022/10/27T01:58:03       1        98      5.02
            NUV20221027_015853.fits   2022/10/27T01:58:53       1       122     30.02
            NUV20221027_020245.fits   2022/10/27T02:02:45       1        34      0.05
            NUV20221027_020256.fits   2022/10/27T02:02:56       1        99      1.04
            NUV20221027_020303.fits   2022/10/27T02:03:03       1        61      5.02
            NUV20221027_020350.fits   2022/10/27T02:03:50       1        89     30.02
            NUV20221027_020745.fits   2022/10/27T02:07:45       1        18      0.05
            NUV20221027_020757.fits   2022/10/27T02:07:57       1        72      1.03
            NUV20221027_020803.fits   2022/10/27T02:08:03       1       102      5.02
            NUV20221027_020850.fits   2022/10/27T02:08:50       1        49     30.02
            NUV20221027_021245.fits   2022/10/27T02:12:45       1        22      0.05
            NUV20221027_021256.fits   2022/10/27T02:12:56       1        82      1.04
            NUV20221027_021303.fits   2022/10/27T02:13:03       1       112      5.02
            NUV20221027_021351.fits   2022/10/27T02:13:51       1       112     30.02
            NUV20221027_021745.fits   2022/10/27T02:17:45       1        38      0.05
            NUV20221027_021757.fits   2022/10/27T02:17:57       1        89      1.02
            NUV20221027_021803.fits   2022/10/27T02:18:03       1       109      5.02
            NUV20221027_021851.fits   2022/10/27T02:18:51       1        81     30.02
            NUV20221027_022244.fits   2022/10/27T02:22:44       1        29      0.05
            NUV20221027_022256.fits   2022/10/27T02:22:56       1        88      1.02
            NUV20221027_022303.fits   2022/10/27T02:23:03       1       112      5.02
            NUV20221027_022350.fits   2022/10/27T02:23:50       1        77     30.02
            NUV20221027_022748.fits   2022/10/27T02:27:48       1        22      0.09
            NUV20221027_022750.fits   2022/10/27T02:27:50       1        43      1.05
            NUV20221027_022803.fits   2022/10/27T02:28:03       1       103      5.02
            NUV20221027_022859.fits   2022/10/27T02:28:59       1        63     30.02
            NUV20221027_023244.fits   2022/10/27T02:32:44       1        11      0.05
            NUV20221027_023257.fits   2022/10/27T02:32:57       1        36      1.03
            NUV20221027_023303.fits   2022/10/27T02:33:03       1        90      5.02
            NUV20221027_023350.fits   2022/10/27T02:33:50       1       105     30.02
            NUV20221027_023744.fits   2022/10/27T02:37:44       1        22      0.05
            NUV20221027_023757.fits   2022/10/27T02:37:57       1        67      1.03
            NUV20221027_023803.fits   2022/10/27T02:38:03       1        82      5.02
            NUV20221027_023851.fits   2022/10/27T02:38:51       1       115     30.02
            NUV20221027_024244.fits   2022/10/27T02:42:44       1        16      0.05
            NUV20221027_024254.fits   2022/10/27T02:42:54       1        47      1.02
            NUV20221027_024303.fits   2022/10/27T02:43:03       1        74      5.02
            NUV20221027_024351.fits   2022/10/27T02:43:51       1       105     30.02
            NUV20221027_024744.fits   2022/10/27T02:47:44       1        13      0.05
            NUV20221027_024756.fits   2022/10/27T02:47:56       1        63      1.04
            NUV20221027_024803.fits   2022/10/27T02:48:03       1        80      5.02
            NUV20221027_024859.fits   2022/10/27T02:48:59       1        38     30.02
            NUV20221027_025244.fits   2022/10/27T02:52:44       1        28      0.05
            NUV20221027_025257.fits   2022/10/27T02:52:57       1       140      1.05
            NUV20221027_025302.fits   2022/10/27T02:53:02       1        84      5.02
            NUV20221027_025351.fits   2022/10/27T02:53:51       1       103     30.02
            NUV20221027_025744.fits   2022/10/27T02:57:44       1        32      0.05
            NUV20221027_025754.fits   2022/10/27T02:57:54       1        90      1.02
            NUV20221027_025803.fits   2022/10/27T02:58:03       1       103      5.02
            NUV20221027_025850.fits   2022/10/27T02:58:50       1        49     30.02
            NUV20221027_030245.fits   2022/10/27T03:02:45       1        41      0.05
            NUV20221027_030257.fits   2022/10/27T03:02:57       1        81      1.02
            NUV20221027_030303.fits   2022/10/27T03:03:03       1        78      5.02
            NUV20221027_030350.fits   2022/10/27T03:03:50       1        56     30.02
            NUV20221027_030744.fits   2022/10/27T03:07:44       1        32      0.05
            NUV20221027_030757.fits   2022/10/27T03:07:57       1       102      1.03
            NUV20221027_030803.fits   2022/10/27T03:08:03       1        75      5.02
            NUV20221027_030851.fits   2022/10/27T03:08:51       1        42     30.02
