#2024/05 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20240508_124836.fits   2024/05/08T12:48:36       1        11      0.13
            FUV20240508_124844.fits   2024/05/08T12:48:44       1        36      1.02
            FUV20240508_124903.fits   2024/05/08T12:49:03       1       105      5.02
            FUV20240508_125010.fits   2024/05/08T12:50:10       1       105     30.02
            FUV20240508_125336.fits   2024/05/08T12:53:36       1        31      0.13
            FUV20240508_125346.fits   2024/05/08T12:53:46       1        57      1.03
            FUV20240508_125403.fits   2024/05/08T12:54:03       1       120      5.02
            FUV20240508_125510.fits   2024/05/08T12:55:10       1       104     30.02
            FUV20240508_125836.fits   2024/05/08T12:58:36       1        59      0.13
            FUV20240508_125846.fits   2024/05/08T12:58:46       1        72      1.03
            FUV20240508_125903.fits   2024/05/08T12:59:03       1        88      5.02
            FUV20240508_130019.fits   2024/05/08T13:00:19       1       115     30.02
            FUV20240508_130336.fits   2024/05/08T13:03:36       1        16      0.13
            FUV20240508_130346.fits   2024/05/08T13:03:46       1       141      1.03
            FUV20240508_130402.fits   2024/05/08T13:04:02       1       108      5.02
            FUV20240508_130510.fits   2024/05/08T13:05:10       1       106     30.02
            FUV20240508_130836.fits   2024/05/08T13:08:36       1        14      0.13
            FUV20240508_130845.fits   2024/05/08T13:08:45       1       156      1.03
            FUV20240508_130903.fits   2024/05/08T13:09:03       1       101      5.02
            FUV20240508_131011.fits   2024/05/08T13:10:11       1        92     30.02
            FUV20240508_131336.fits   2024/05/08T13:13:36       1        22      0.13
            FUV20240508_131346.fits   2024/05/08T13:13:46       1        84      1.03
            FUV20240508_131403.fits   2024/05/08T13:14:03       1       118      5.02
            FUV20240508_131519.fits   2024/05/08T13:15:19       1        90     30.02
            FUV20240508_131835.fits   2024/05/08T13:18:35       1        36      0.13
            FUV20240508_131845.fits   2024/05/08T13:18:45       1        74      1.03
            FUV20240508_131903.fits   2024/05/08T13:19:03       1       131      5.02
            FUV20240508_132010.fits   2024/05/08T13:20:10       1       100     30.02
            FUV20240508_132335.fits   2024/05/08T13:23:35       1         7      0.13
            FUV20240508_132343.fits   2024/05/08T13:23:43       1        43      1.02
            FUV20240508_132403.fits   2024/05/08T13:24:03       1       149      5.02
            FUV20240508_132510.fits   2024/05/08T13:25:10       1       118     30.02
            FUV20240508_132836.fits   2024/05/08T13:28:36       1         4      0.13
            FUV20240508_132845.fits   2024/05/08T13:28:45       1        44      1.03
            FUV20240508_132903.fits   2024/05/08T13:29:03       1       100      5.02
            FUV20240508_133010.fits   2024/05/08T13:30:10       1       123     30.02
            FUV20240508_133335.fits   2024/05/08T13:33:35       1        12      0.13
            FUV20240508_133345.fits   2024/05/08T13:33:45       1        53      1.03
            FUV20240508_133403.fits   2024/05/08T13:34:03       1       144      5.02
            FUV20240508_133511.fits   2024/05/08T13:35:11       1       125     30.02
            FUV20240508_133835.fits   2024/05/08T13:38:35       1         9      0.13
            FUV20240508_133845.fits   2024/05/08T13:38:45       1        57      1.03
            FUV20240508_133903.fits   2024/05/08T13:39:03       1       142      5.02
            FUV20240508_134011.fits   2024/05/08T13:40:11       1       116     30.02
            FUV20240508_134335.fits   2024/05/08T13:43:35       1        21      0.13
            FUV20240508_134345.fits   2024/05/08T13:43:45       1        83      1.03
            FUV20240508_134403.fits   2024/05/08T13:44:03       1       114      5.02
            FUV20240508_134511.fits   2024/05/08T13:45:11       1       105     30.02
            FUV20240508_134835.fits   2024/05/08T13:48:35       1        17      0.13
            FUV20240508_134843.fits   2024/05/08T13:48:43       1       134      1.02
            FUV20240508_134903.fits   2024/05/08T13:49:03       1       155      5.02
            FUV20240508_135019.fits   2024/05/08T13:50:19       1        76     30.02
            FUV20240508_135335.fits   2024/05/08T13:53:35       1        16      0.13
            FUV20240508_135343.fits   2024/05/08T13:53:43       1        95      1.02
            FUV20240508_135403.fits   2024/05/08T13:54:03       1       155      5.02
            FUV20240508_135511.fits   2024/05/08T13:55:11       1       102     30.02
            FUV20240508_135836.fits   2024/05/08T13:58:36       1        12      0.13
            FUV20240508_135846.fits   2024/05/08T13:58:46       1       146      1.03
            FUV20240508_135903.fits   2024/05/08T13:59:03       1       133      5.02
            FUV20240508_140010.fits   2024/05/08T14:00:10       1       101     30.02
            FUV20240508_140336.fits   2024/05/08T14:03:36       1        53      0.13
            FUV20240508_140346.fits   2024/05/08T14:03:46       1       117      1.03
            FUV20240508_140403.fits   2024/05/08T14:04:03       1       107      5.02
            FUV20240508_140511.fits   2024/05/08T14:05:11       1        70     30.02
            FUV20240508_140835.fits   2024/05/08T14:08:35       1        21      0.13
            FUV20240508_140844.fits   2024/05/08T14:08:44       1       135      1.02
            FUV20240508_140903.fits   2024/05/08T14:09:03       1       147      5.02
            FUV20240508_141010.fits   2024/05/08T14:10:10       1       109     30.02
            FUV20240508_141336.fits   2024/05/08T14:13:36       1        14      0.13
            FUV20240508_141346.fits   2024/05/08T14:13:46       1        40      1.03
            FUV20240508_141402.fits   2024/05/08T14:14:02       1       132      5.02
            FUV20240508_141519.fits   2024/05/08T14:15:19       1       116     30.02
            FUV20240508_141835.fits   2024/05/08T14:18:35       1        10      0.13
            FUV20240508_141845.fits   2024/05/08T14:18:45       1        56      1.03
            FUV20240508_141903.fits   2024/05/08T14:19:03       1       120      5.02
            FUV20240508_142010.fits   2024/05/08T14:20:10       1       102     30.02
