#2023/03 Number Pass = 75 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20230316_021257.fits   2023/03/16T02:12:57       1        27      1.02
            FUV20230316_021314.fits   2023/03/16T02:13:14       1        95      5.02
            FUV20230316_021421.fits   2023/03/16T02:14:21       1       103     30.02
            FUV20230316_021740.fits   2023/03/16T02:17:40       1         8      0.13
            FUV20230316_021756.fits   2023/03/16T02:17:56       1        42      1.02
            FUV20230316_021814.fits   2023/03/16T02:18:14       1        99      5.02
            FUV20230316_021923.fits   2023/03/16T02:19:23       1        93     30.02
            FUV20230316_022240.fits   2023/03/16T02:22:40       1        20      0.13
            FUV20230316_022256.fits   2023/03/16T02:22:56       1        66      1.02
            FUV20230316_022314.fits   2023/03/16T02:23:14       1       112      5.02
            FUV20230316_022421.fits   2023/03/16T02:24:21       1        64     30.02
            FUV20230316_022747.fits   2023/03/16T02:27:47       1        26      0.13
            FUV20230316_022757.fits   2023/03/16T02:27:57       1        99      1.02
            FUV20230316_022814.fits   2023/03/16T02:28:14       1        76      5.02
            FUV20230316_022921.fits   2023/03/16T02:29:21       1        75     30.02
            FUV20230316_023240.fits   2023/03/16T02:32:40       1        13      0.13
            FUV20230316_023257.fits   2023/03/16T02:32:57       1        79      1.02
            FUV20230316_023314.fits   2023/03/16T02:33:14       1       107      5.02
            FUV20230316_023422.fits   2023/03/16T02:34:22       1        67     30.02
            FUV20230316_023747.fits   2023/03/16T02:37:47       1        23      0.13
            FUV20230316_023757.fits   2023/03/16T02:37:57       1        85      1.02
            FUV20230316_023814.fits   2023/03/16T02:38:14       1       109      5.02
            FUV20230316_023923.fits   2023/03/16T02:39:23       1        70     30.02
            FUV20230316_024247.fits   2023/03/16T02:42:47       1        56      0.13
            FUV20230316_024257.fits   2023/03/16T02:42:57       1       102      1.02
            FUV20230316_024314.fits   2023/03/16T02:43:14       1       143      5.02
            FUV20230316_024423.fits   2023/03/16T02:44:23       1        91     30.02
            FUV20230316_024747.fits   2023/03/16T02:47:47       1        24      0.13
            FUV20230316_024757.fits   2023/03/16T02:47:57       1        58      1.02
            FUV20230316_024813.fits   2023/03/16T02:48:13       1       113      5.02
            FUV20230316_024923.fits   2023/03/16T02:49:23       1        97     30.02
            FUV20230316_025240.fits   2023/03/16T02:52:40       1         4      0.14
            FUV20230316_025259.fits   2023/03/16T02:52:59       1        33      1.02
            FUV20230316_025315.fits   2023/03/16T02:53:15       1       116      5.02
            FUV20230316_025423.fits   2023/03/16T02:54:23       1       114     30.02
            FUV20230316_025747.fits   2023/03/16T02:57:47       1        14      0.13
            FUV20230316_025757.fits   2023/03/16T02:57:57       1        43      1.02
            FUV20230316_025815.fits   2023/03/16T02:58:15       1       113      5.02
            FUV20230316_025922.fits   2023/03/16T02:59:22       1        93     30.02
            FUV20230316_030247.fits   2023/03/16T03:02:47       1         4      0.13
            FUV20230316_030256.fits   2023/03/16T03:02:56       1        54      1.02
            FUV20230316_030314.fits   2023/03/16T03:03:14       1       106      5.02
            FUV20230316_030422.fits   2023/03/16T03:04:22       1       120     30.02
            FUV20230316_030748.fits   2023/03/16T03:07:48       1        22      0.14
            FUV20230316_030758.fits   2023/03/16T03:07:58       1        56      1.02
            FUV20230316_030814.fits   2023/03/16T03:08:14       1       118      5.02
            FUV20230316_030923.fits   2023/03/16T03:09:23       1       112     30.02
            FUV20230316_031247.fits   2023/03/16T03:12:47       1        69      0.13
            FUV20230316_031257.fits   2023/03/16T03:12:57       1       108      1.02
            FUV20230316_031314.fits   2023/03/16T03:13:14       1       123      5.02
            FUV20230316_031423.fits   2023/03/16T03:14:23       1        83     30.02
            FUV20230316_031747.fits   2023/03/16T03:17:47       1         9      0.13
            FUV20230316_031757.fits   2023/03/16T03:17:57       1        69      1.02
            FUV20230316_031813.fits   2023/03/16T03:18:13       1        83      5.02
            FUV20230316_031923.fits   2023/03/16T03:19:23       1        63     30.02
            FUV20230316_032248.fits   2023/03/16T03:22:48       1        20      0.13
            FUV20230316_032259.fits   2023/03/16T03:22:59       1        88      1.02
            FUV20230316_032313.fits   2023/03/16T03:23:13       1       100      5.02
            FUV20230316_032421.fits   2023/03/16T03:24:21       1        67     30.02
            FUV20230316_032740.fits   2023/03/16T03:27:40       1        39      0.13
            FUV20230316_032757.fits   2023/03/16T03:27:57       1        77      1.02
            FUV20230316_032814.fits   2023/03/16T03:28:14       1       112      5.02
            FUV20230316_032922.fits   2023/03/16T03:29:22       1        83     30.02
            FUV20230316_033248.fits   2023/03/16T03:32:48       1        19      0.13
            FUV20230316_033258.fits   2023/03/16T03:32:58       1        91      1.02
            FUV20230316_033314.fits   2023/03/16T03:33:14       1       108      5.02
            FUV20230316_033423.fits   2023/03/16T03:34:23       1        74     30.02
            FUV20230316_033747.fits   2023/03/16T03:37:47       1        15      0.13
            FUV20230316_033757.fits   2023/03/16T03:37:57       1        50      1.02
            FUV20230316_033814.fits   2023/03/16T03:38:14       1       102      5.02
            FUV20230316_033923.fits   2023/03/16T03:39:23       1        82     30.02
            FUV20230316_034240.fits   2023/03/16T03:42:40       1         9      0.14
            FUV20230316_034258.fits   2023/03/16T03:42:58       1        47      1.02
            FUV20230316_034315.fits   2023/03/16T03:43:15       1       102      5.02
            FUV20230316_034422.fits   2023/03/16T03:44:22       1       105     30.02
