#2024/09 Number Pass = 74 (97.3684%)
                               file                  time    pass    total5   exptime
            NUV20240926_011320.fits   2024/09/26T01:13:20       1         7      0.05
            NUV20240926_011331.fits   2024/09/26T01:13:31       1        42      1.02
            NUV20240926_011350.fits   2024/09/26T01:13:50       1        67      5.02
            NUV20240926_011437.fits   2024/09/26T01:14:37       1       109     30.02
            NUV20240926_011820.fits   2024/09/26T01:18:20       1        13      0.05
            NUV20240926_011831.fits   2024/09/26T01:18:31       1        35      1.02
            NUV20240926_011859.fits   2024/09/26T01:18:59       1        82      5.02
            NUV20240926_011938.fits   2024/09/26T01:19:38       1       105     30.02
            NUV20240926_012321.fits   2024/09/26T01:23:21       1        25      0.05
            NUV20240926_012331.fits   2024/09/26T01:23:31       1        30      1.02
            NUV20240926_012350.fits   2024/09/26T01:23:50       1        85      5.02
            NUV20240926_012438.fits   2024/09/26T01:24:38       1        95     30.02
            NUV20240926_012820.fits   2024/09/26T01:28:20       1        46      0.05
            NUV20240926_012831.fits   2024/09/26T01:28:31       0        59      1.02
            NUV20240926_012850.fits   2024/09/26T01:28:50       1       128      5.02
            NUV20240926_012930.fits   2024/09/26T01:29:30       1        93     30.02
            NUV20240926_013321.fits   2024/09/26T01:33:21       1        29      0.05
            NUV20240926_013331.fits   2024/09/26T01:33:31       1        88      1.02
            NUV20240926_013350.fits   2024/09/26T01:33:50       1        87      5.02
            NUV20240926_013439.fits   2024/09/26T01:34:39       1        62     30.02
            NUV20240926_013820.fits   2024/09/26T01:38:20       1         7      0.05
            NUV20240926_013831.fits   2024/09/26T01:38:31       1        56      1.02
            NUV20240926_013850.fits   2024/09/26T01:38:50       1        86      5.02
            NUV20240926_013938.fits   2024/09/26T01:39:38       1        39     30.02
            NUV20240926_014320.fits   2024/09/26T01:43:20       1        12      0.05
            NUV20240926_014331.fits   2024/09/26T01:43:31       1        45      1.02
            NUV20240926_014359.fits   2024/09/26T01:43:59       1        98      5.02
            NUV20240926_014436.fits   2024/09/26T01:44:36       1        92     30.02
            NUV20240926_014821.fits   2024/09/26T01:48:21       1        20      0.05
            NUV20240926_014831.fits   2024/09/26T01:48:31       1       129      1.02
            NUV20240926_014859.fits   2024/09/26T01:48:59       1        95      5.02
            NUV20240926_014939.fits   2024/09/26T01:49:39       1       110     30.02
            NUV20240926_015320.fits   2024/09/26T01:53:20       1        14      0.05
            NUV20240926_015331.fits   2024/09/26T01:53:31       1        46      1.02
            NUV20240926_015350.fits   2024/09/26T01:53:50       1        83      5.02
            NUV20240926_015439.fits   2024/09/26T01:54:39       1        88     30.02
            NUV20240926_015820.fits   2024/09/26T01:58:20       1         4      0.05
            NUV20240926_015831.fits   2024/09/26T01:58:31       1        34      1.02
            NUV20240926_015850.fits   2024/09/26T01:58:50       1        84      5.02
            NUV20240926_015938.fits   2024/09/26T01:59:38       1       114     30.02
            NUV20240926_020320.fits   2024/09/26T02:03:20       1        11      0.05
            NUV20240926_020331.fits   2024/09/26T02:03:31       1        31      1.02
            NUV20240926_020359.fits   2024/09/26T02:03:59       1        85      5.02
            NUV20240926_020436.fits   2024/09/26T02:04:36       1       108     30.02
            NUV20240926_020820.fits   2024/09/26T02:08:20       1         4      0.05
            NUV20240926_020831.fits   2024/09/26T02:08:31       1        49      1.02
            NUV20240926_020850.fits   2024/09/26T02:08:50       1        97      5.02
            NUV20240926_020937.fits   2024/09/26T02:09:37       1        74     30.02
            NUV20240926_021320.fits   2024/09/26T02:13:20       1        13      0.05
            NUV20240926_021331.fits   2024/09/26T02:13:31       1        65      1.02
            NUV20240926_021350.fits   2024/09/26T02:13:50       1       124      5.02
            NUV20240926_021439.fits   2024/09/26T02:14:39       1        57     30.02
            NUV20240926_021820.fits   2024/09/26T02:18:20       1        21      0.05
            NUV20240926_021831.fits   2024/09/26T02:18:31       1        76      1.02
            NUV20240926_021850.fits   2024/09/26T02:18:50       1        82      5.02
            NUV20240926_021937.fits   2024/09/26T02:19:37       1        69     30.02
            NUV20240926_022320.fits   2024/09/26T02:23:20       1         8      0.05
            NUV20240926_022331.fits   2024/09/26T02:23:31       1        93      1.02
            NUV20240926_022359.fits   2024/09/26T02:23:59       1       105      5.02
            NUV20240926_022436.fits   2024/09/26T02:24:36       1       101     30.02
            NUV20240926_022821.fits   2024/09/26T02:28:21       1        22      0.05
            NUV20240926_022831.fits   2024/09/26T02:28:31       1        67      1.02
            NUV20240926_022858.fits   2024/09/26T02:28:58       1        88      5.02
            NUV20240926_022938.fits   2024/09/26T02:29:38       1        83     30.02
            NUV20240926_023321.fits   2024/09/26T02:33:21       1        48      0.05
            NUV20240926_023331.fits   2024/09/26T02:33:31       1       108      1.02
            NUV20240926_023358.fits   2024/09/26T02:33:58       1       130      5.02
            NUV20240926_023436.fits   2024/09/26T02:34:36       1        88     30.02
            NUV20240926_023821.fits   2024/09/26T02:38:21       1        14      0.05
            NUV20240926_023831.fits   2024/09/26T02:38:31       1        39      1.02
            NUV20240926_023858.fits   2024/09/26T02:38:58       1       110      5.02
            NUV20240926_023938.fits   2024/09/26T02:39:38       1        66     30.02
            NUV20240926_024320.fits   2024/09/26T02:43:20       1         8      0.05
            NUV20240926_024331.fits   2024/09/26T02:43:31       1        42      1.02
            NUV20240926_024350.fits   2024/09/26T02:43:50       0        69      5.02
            NUV20240926_024439.fits   2024/09/26T02:44:39       1        66     30.02
