#2023/12 Number Pass = 70 (97.2222%)
                               file                  time    pass    total5   exptime
            NUV20231221_011757.fits   2023/12/21T01:17:57       1        10      0.05
            NUV20231221_011800.fits   2023/12/21T01:18:00       1        83      1.02
            NUV20231221_011815.fits   2023/12/21T01:18:15       1       189      5.02
            NUV20231221_011903.fits   2023/12/21T01:19:03       1       147     30.02
            NUV20231221_012256.fits   2023/12/21T01:22:56       1        19      0.05
            NUV20231221_012308.fits   2023/12/21T01:23:08       1        85      1.02
            NUV20231221_012314.fits   2023/12/21T01:23:14       1       244      5.02
            NUV20231221_012405.fits   2023/12/21T01:24:05       1       162     30.02
            NUV20231221_012756.fits   2023/12/21T01:27:56       1        14      0.05
            NUV20231221_012806.fits   2023/12/21T01:28:06       1        87      1.02
            NUV20231221_012814.fits   2023/12/21T01:28:14       0       286      5.02
            NUV20231221_012903.fits   2023/12/21T01:29:03       1       168     30.02
            NUV20231221_020610.fits   2023/12/21T02:06:10       1        20      0.08
            NUV20231221_020628.fits   2023/12/21T02:06:28       1        71      1.03
            NUV20231221_020642.fits   2023/12/21T02:06:42       1       203      5.02
            NUV20231221_020721.fits   2023/12/21T02:07:21       1       150     30.02
            NUV20231221_021114.fits   2023/12/21T02:11:14       1         9      0.05
            NUV20231221_021124.fits   2023/12/21T02:11:24       1        62      1.02
            NUV20231221_021141.fits   2023/12/21T02:11:41       1       126      5.02
            NUV20231221_021221.fits   2023/12/21T02:12:21       1       142     30.02
            NUV20231221_021614.fits   2023/12/21T02:16:14       1         9      0.05
            NUV20231221_021624.fits   2023/12/21T02:16:24       1        65      1.02
            NUV20231221_021642.fits   2023/12/21T02:16:42       1       152      5.02
            NUV20231221_021721.fits   2023/12/21T02:17:21       1       141     30.02
            NUV20231221_022114.fits   2023/12/21T02:21:14       1        11      0.05
            NUV20231221_022125.fits   2023/12/21T02:21:25       1        48      1.02
            NUV20231221_022143.fits   2023/12/21T02:21:43       1       162      5.02
            NUV20231221_022220.fits   2023/12/21T02:22:20       1       125     30.02
            NUV20231221_022614.fits   2023/12/21T02:26:14       1        51      0.05
            NUV20231221_022625.fits   2023/12/21T02:26:25       1       124      1.02
            NUV20231221_022643.fits   2023/12/21T02:26:43       1        96      5.02
            NUV20231221_022723.fits   2023/12/21T02:27:23       1       106     30.02
            NUV20231221_023114.fits   2023/12/21T02:31:14       1        32      0.05
            NUV20231221_023125.fits   2023/12/21T02:31:25       1        83      1.02
            NUV20231221_023143.fits   2023/12/21T02:31:43       1       133      5.02
            NUV20231221_023220.fits   2023/12/21T02:32:20       1       108     30.02
            NUV20231221_023616.fits   2023/12/21T02:36:16       1        16      0.07
            NUV20231221_023624.fits   2023/12/21T02:36:24       1        77      1.02
            NUV20231221_023641.fits   2023/12/21T02:36:41       1        68      5.02
            NUV20231221_023729.fits   2023/12/21T02:37:29       1        99     30.02
            NUV20231221_024114.fits   2023/12/21T02:41:14       1        29      0.05
            NUV20231221_024124.fits   2023/12/21T02:41:24       1        84      1.02
            NUV20231221_024141.fits   2023/12/21T02:41:41       1       145      5.02
            NUV20231221_024220.fits   2023/12/21T02:42:20       1        97     30.02
            NUV20231221_024614.fits   2023/12/21T02:46:14       1        39      0.05
            NUV20231221_024624.fits   2023/12/21T02:46:24       1        81      1.02
            NUV20231221_024643.fits   2023/12/21T02:46:43       1       125      5.02
            NUV20231221_024721.fits   2023/12/21T02:47:21       1        77     30.02
            NUV20231221_025114.fits   2023/12/21T02:51:14       1        21      0.05
            NUV20231221_025125.fits   2023/12/21T02:51:25       1       107      1.02
            NUV20231221_025142.fits   2023/12/21T02:51:42       1       169      5.02
            NUV20231221_025221.fits   2023/12/21T02:52:21       1       100     30.02
            NUV20231221_025614.fits   2023/12/21T02:56:14       1         9      0.05
            NUV20231221_025625.fits   2023/12/21T02:56:25       1        72      1.02
            NUV20231221_025643.fits   2023/12/21T02:56:43       1       202      5.02
            NUV20231221_025721.fits   2023/12/21T02:57:21       1       130     30.02
            NUV20231221_030114.fits   2023/12/21T03:01:14       1        16      0.05
            NUV20231221_030125.fits   2023/12/21T03:01:25       1        69      1.02
            NUV20231221_030142.fits   2023/12/21T03:01:42       1       243      5.02
            NUV20231221_030221.fits   2023/12/21T03:02:21       1       155     30.02
            NUV20231221_030614.fits   2023/12/21T03:06:14       1        11      0.05
            NUV20231221_030625.fits   2023/12/21T03:06:25       1       111      1.02
            NUV20231221_030642.fits   2023/12/21T03:06:42       0       275      5.02
            NUV20231221_030721.fits   2023/12/21T03:07:21       1       173     30.02
            NUV20231221_034323.fits   2023/12/21T03:43:23       1         6      0.05
            NUV20231221_034344.fits   2023/12/21T03:43:44       1        72      1.02
            NUV20231221_034352.fits   2023/12/21T03:43:52       1       193      5.02
            NUV20231221_034449.fits   2023/12/21T03:44:49       1       147     30.02
            NUV20231221_034823.fits   2023/12/21T03:48:23       1         5      0.05
            NUV20231221_034844.fits   2023/12/21T03:48:44       1        65      1.02
            NUV20231221_034851.fits   2023/12/21T03:48:51       1       186      5.02
            NUV20231221_034940.fits   2023/12/21T03:49:40       1       146     30.02
