#2025/03 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20250312_080051.fits   2025/03/12T08:00:51       1        57      0.13
            FUV20250312_080100.fits   2025/03/12T08:01:00       1        94      1.02
            FUV20250312_080139.fits   2025/03/12T08:01:39       1       112      5.02
            FUV20250312_080247.fits   2025/03/12T08:02:47       1       109     30.02
            FUV20250312_080551.fits   2025/03/12T08:05:51       1        18      0.13
            FUV20250312_080601.fits   2025/03/12T08:06:01       1        61      1.03
            FUV20250312_080639.fits   2025/03/12T08:06:39       1       132      5.02
            FUV20250312_080746.fits   2025/03/12T08:07:46       1        96     30.02
            FUV20250312_081051.fits   2025/03/12T08:10:51       1        38      0.13
            FUV20250312_081100.fits   2025/03/12T08:11:00       1        94      1.02
            FUV20250312_081138.fits   2025/03/12T08:11:38       1       120      5.02
            FUV20250312_081245.fits   2025/03/12T08:12:45       1        86     30.02
            FUV20250312_081551.fits   2025/03/12T08:15:51       1        22      0.13
            FUV20250312_081601.fits   2025/03/12T08:16:01       1        58      1.03
            FUV20250312_081638.fits   2025/03/12T08:16:38       1       138      5.02
            FUV20250312_081747.fits   2025/03/12T08:17:47       1        95     30.02
            FUV20250312_084951.fits   2025/03/12T08:49:51       1        38      0.13
            FUV20250312_085001.fits   2025/03/12T08:50:01       1       119      1.03
            FUV20250312_085038.fits   2025/03/12T08:50:38       1        81      5.02
            FUV20250312_085146.fits   2025/03/12T08:51:46       1        98     30.02
            FUV20250312_085451.fits   2025/03/12T08:54:51       1        30      0.13
            FUV20250312_085502.fits   2025/03/12T08:55:02       1        75      1.04
            FUV20250312_085538.fits   2025/03/12T08:55:38       1        95      5.02
            FUV20250312_085647.fits   2025/03/12T08:56:47       1       105     30.02
            FUV20250312_085951.fits   2025/03/12T08:59:51       1         7      0.13
            FUV20250312_090000.fits   2025/03/12T09:00:00       1        86      1.02
            FUV20250312_090038.fits   2025/03/12T09:00:38       1       174      5.02
            FUV20250312_090146.fits   2025/03/12T09:01:46       1       100     30.02
            FUV20250312_090451.fits   2025/03/12T09:04:51       1        14      0.13
            FUV20250312_090501.fits   2025/03/12T09:05:01       1        93      1.03
            FUV20250312_090539.fits   2025/03/12T09:05:39       1       152      5.02
            FUV20250312_090646.fits   2025/03/12T09:06:46       1       131     30.02
            FUV20250312_090951.fits   2025/03/12T09:09:51       1        49      0.13
            FUV20250312_091001.fits   2025/03/12T09:10:01       1        72      1.03
            FUV20250312_091039.fits   2025/03/12T09:10:39       1        98      5.02
            FUV20250312_091147.fits   2025/03/12T09:11:47       1       105     30.02
            FUV20250312_091451.fits   2025/03/12T09:14:51       1         6      0.13
            FUV20250312_091502.fits   2025/03/12T09:15:02       1        51      1.04
            FUV20250312_091539.fits   2025/03/12T09:15:39       1       171      5.02
            FUV20250312_091646.fits   2025/03/12T09:16:46       1       126     30.02
            FUV20250312_091951.fits   2025/03/12T09:19:51       1        15      0.13
            FUV20250312_092001.fits   2025/03/12T09:20:01       1        57      1.03
            FUV20250312_092039.fits   2025/03/12T09:20:39       1       126      5.02
            FUV20250312_092147.fits   2025/03/12T09:21:47       1       129     30.02
            FUV20250312_092451.fits   2025/03/12T09:24:51       1         5      0.13
            FUV20250312_092500.fits   2025/03/12T09:25:00       1        53      1.02
            FUV20250312_092538.fits   2025/03/12T09:25:38       1       148      5.02
            FUV20250312_092645.fits   2025/03/12T09:26:45       1       133     30.02
            FUV20250312_092951.fits   2025/03/12T09:29:51       1         8      0.13
            FUV20250312_093002.fits   2025/03/12T09:30:02       1        44      1.04
            FUV20250312_093038.fits   2025/03/12T09:30:38       1       152      5.02
            FUV20250312_093147.fits   2025/03/12T09:31:47       1       110     30.02
            FUV20250312_093451.fits   2025/03/12T09:34:51       1         7      0.13
            FUV20250312_093501.fits   2025/03/12T09:35:01       1        56      1.03
            FUV20250312_093539.fits   2025/03/12T09:35:39       1       101      5.02
            FUV20250312_093646.fits   2025/03/12T09:36:46       1       100     30.02
            FUV20250312_093951.fits   2025/03/12T09:39:51       1        19      0.13
            FUV20250312_094001.fits   2025/03/12T09:40:01       1       104      1.03
            FUV20250312_094039.fits   2025/03/12T09:40:39       1       136      5.02
            FUV20250312_094147.fits   2025/03/12T09:41:47       1        80     30.02
            FUV20250312_094451.fits   2025/03/12T09:44:51       1        30      0.13
            FUV20250312_094501.fits   2025/03/12T09:45:01       1       146      1.03
            FUV20250312_094539.fits   2025/03/12T09:45:39       1        96      5.02
            FUV20250312_094646.fits   2025/03/12T09:46:46       1       101     30.02
            FUV20250312_094951.fits   2025/03/12T09:49:51       1        32      0.13
            FUV20250312_095001.fits   2025/03/12T09:50:01       1        78      1.03
            FUV20250312_095039.fits   2025/03/12T09:50:39       1        98      5.02
            FUV20250312_095146.fits   2025/03/12T09:51:46       1        92     30.02
            FUV20250312_102457.fits   2025/03/12T10:24:57       1        23      0.13
            FUV20250312_102505.fits   2025/03/12T10:25:05       1        62      1.02
            FUV20250312_102534.fits   2025/03/12T10:25:34       1       124      5.02
            FUV20250312_102641.fits   2025/03/12T10:26:41       1       104     30.02
            FUV20250312_102957.fits   2025/03/12T10:29:57       1        15      0.13
            FUV20250312_103006.fits   2025/03/12T10:30:06       1        63      1.02
            FUV20250312_103034.fits   2025/03/12T10:30:34       1       148      5.02
            FUV20250312_103142.fits   2025/03/12T10:31:42       1        72     30.02
