#2025/08 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20250827_141245.fits   2025/08/27T14:12:45       1        18      0.13
            FUV20250827_141255.fits   2025/08/27T14:12:55       1        30      1.03
            FUV20250827_141315.fits   2025/08/27T14:13:15       1       128      5.02
            FUV20250827_141439.fits   2025/08/27T14:14:39       1       118     30.02
            FUV20250827_141745.fits   2025/08/27T14:17:45       1         5      0.13
            FUV20250827_141755.fits   2025/08/27T14:17:55       1        46      1.03
            FUV20250827_141812.fits   2025/08/27T14:18:12       1       126      5.02
            FUV20250827_141930.fits   2025/08/27T14:19:30       1       117     30.02
            FUV20250827_142245.fits   2025/08/27T14:22:45       1         5      0.13
            FUV20250827_142255.fits   2025/08/27T14:22:55       1        91      1.03
            FUV20250827_142313.fits   2025/08/27T14:23:13       1       121      5.02
            FUV20250827_142431.fits   2025/08/27T14:24:31       1       123     30.02
            FUV20250827_142745.fits   2025/08/27T14:27:45       1        21      0.13
            FUV20250827_142755.fits   2025/08/27T14:27:55       1        44      1.03
            FUV20250827_142813.fits   2025/08/27T14:28:13       1       142      5.02
            FUV20250827_142930.fits   2025/08/27T14:29:30       1       115     30.02
            FUV20250827_143245.fits   2025/08/27T14:32:45       1        26      0.13
            FUV20250827_143255.fits   2025/08/27T14:32:55       1        54      1.03
            FUV20250827_143312.fits   2025/08/27T14:33:12       1       133      5.02
            FUV20250827_143439.fits   2025/08/27T14:34:39       1        88     30.02
            FUV20250827_143745.fits   2025/08/27T14:37:45       1        21      0.13
            FUV20250827_143755.fits   2025/08/27T14:37:55       1        72      1.03
            FUV20250827_143812.fits   2025/08/27T14:38:12       1       146      5.02
            FUV20250827_143930.fits   2025/08/27T14:39:30       1       109     30.02
            FUV20250827_144245.fits   2025/08/27T14:42:45       1        47      0.13
            FUV20250827_144255.fits   2025/08/27T14:42:55       1        96      1.03
            FUV20250827_144312.fits   2025/08/27T14:43:12       1        99      5.02
            FUV20250827_144431.fits   2025/08/27T14:44:31       1        96     30.02
            FUV20250827_144745.fits   2025/08/27T14:47:45       1        25      0.13
            FUV20250827_144755.fits   2025/08/27T14:47:55       1        72      1.03
            FUV20250827_144813.fits   2025/08/27T14:48:13       1       152      5.02
            FUV20250827_144939.fits   2025/08/27T14:49:39       1        86     30.02
            FUV20250827_145245.fits   2025/08/27T14:52:45       1        16      0.13
            FUV20250827_145254.fits   2025/08/27T14:52:54       1        65      1.02
            FUV20250827_145312.fits   2025/08/27T14:53:12       1       134      5.02
            FUV20250827_145430.fits   2025/08/27T14:54:30       1       107     30.02
            FUV20250827_145745.fits   2025/08/27T14:57:45       1        20      0.13
            FUV20250827_145755.fits   2025/08/27T14:57:55       1        55      1.03
            FUV20250827_145813.fits   2025/08/27T14:58:13       1       137      5.02
            FUV20250827_145930.fits   2025/08/27T14:59:30       1       124     30.02
            FUV20250827_150245.fits   2025/08/27T15:02:45       1         6      0.13
            FUV20250827_150255.fits   2025/08/27T15:02:55       1        60      1.03
            FUV20250827_150312.fits   2025/08/27T15:03:12       1       149      5.02
            FUV20250827_150430.fits   2025/08/27T15:04:30       1       134     30.02
            FUV20250827_150745.fits   2025/08/27T15:07:45       1        20      0.13
            FUV20250827_150755.fits   2025/08/27T15:07:55       1        42      1.03
            FUV20250827_150812.fits   2025/08/27T15:08:12       1       162      5.02
            FUV20250827_150930.fits   2025/08/27T15:09:30       1       114     30.02
            FUV20250827_151245.fits   2025/08/27T15:12:45       1        11      0.13
            FUV20250827_151255.fits   2025/08/27T15:12:55       1        66      1.03
            FUV20250827_151312.fits   2025/08/27T15:13:12       1       157      5.02
            FUV20250827_151439.fits   2025/08/27T15:14:39       1       137     30.02
            FUV20250827_151745.fits   2025/08/27T15:17:45       1        20      0.13
            FUV20250827_151754.fits   2025/08/27T15:17:54       1        80      1.02
            FUV20250827_151812.fits   2025/08/27T15:18:12       1       170      5.02
            FUV20250827_151930.fits   2025/08/27T15:19:30       1       106     30.02
            FUV20250827_152245.fits   2025/08/27T15:22:45       1       110      0.13
            FUV20250827_152254.fits   2025/08/27T15:22:54       1       197      1.02
            FUV20250827_152312.fits   2025/08/27T15:23:12       1       206      5.02
            FUV20250827_152430.fits   2025/08/27T15:24:30       1       141     30.02
            FUV20250827_152745.fits   2025/08/27T15:27:45       1        19      0.13
            FUV20250827_152755.fits   2025/08/27T15:27:55       1       135      1.03
            FUV20250827_152813.fits   2025/08/27T15:28:13       1       169      5.02
            FUV20250827_152930.fits   2025/08/27T15:29:30       1       101     30.02
            FUV20250827_153245.fits   2025/08/27T15:32:45       1        30      0.13
            FUV20250827_153255.fits   2025/08/27T15:32:55       1       113      1.03
            FUV20250827_153313.fits   2025/08/27T15:33:13       1       160      5.02
            FUV20250827_153430.fits   2025/08/27T15:34:30       1        83     30.02
            FUV20250827_153745.fits   2025/08/27T15:37:45       1        79      0.13
            FUV20250827_153755.fits   2025/08/27T15:37:55       1       170      1.03
            FUV20250827_153812.fits   2025/08/27T15:38:12       1       171      5.02
            FUV20250827_153939.fits   2025/08/27T15:39:39       1       102     30.02
            FUV20250827_154245.fits   2025/08/27T15:42:45       1        18      0.13
            FUV20250827_154255.fits   2025/08/27T15:42:55       1        58      1.03
            FUV20250827_154313.fits   2025/08/27T15:43:13       1       128      5.02
            FUV20250827_154439.fits   2025/08/27T15:44:39       1        75     30.02
