#2024/10 Number Pass = 74 (97.3684%)
                               file                  time    pass    total5   exptime
            NUV20241023_130259.fits   2024/10/23T13:02:59       1         8      0.05
            NUV20241023_130306.fits   2024/10/23T13:03:06       1        68      1.03
            NUV20241023_130314.fits   2024/10/23T13:03:14       1       124      5.02
            NUV20241023_130403.fits   2024/10/23T13:04:03       1       111     30.02
            NUV20241023_130755.fits   2024/10/23T13:07:55       1        32      0.05
            NUV20241023_130806.fits   2024/10/23T13:08:06       1        62      1.02
            NUV20241023_130814.fits   2024/10/23T13:08:14       1       133      5.02
            NUV20241023_130902.fits   2024/10/23T13:09:02       1       128     30.02
            NUV20241023_131255.fits   2024/10/23T13:12:55       1        11      0.05
            NUV20241023_131306.fits   2024/10/23T13:13:06       1        77      1.02
            NUV20241023_131314.fits   2024/10/23T13:13:14       1       151      5.02
            NUV20241023_131402.fits   2024/10/23T13:14:02       1       123     30.02
            NUV20241023_131756.fits   2024/10/23T13:17:56       1        17      0.05
            NUV20241023_131806.fits   2024/10/23T13:18:06       1        82      1.02
            NUV20241023_131814.fits   2024/10/23T13:18:14       1       183      5.02
            NUV20241023_131903.fits   2024/10/23T13:19:03       1        94     30.02
            NUV20241023_132255.fits   2024/10/23T13:22:55       1        39      0.05
            NUV20241023_132306.fits   2024/10/23T13:23:06       1       109      1.02
            NUV20241023_132315.fits   2024/10/23T13:23:15       1       174      5.02
            NUV20241023_132402.fits   2024/10/23T13:24:02       1       102     30.02
            NUV20241023_132755.fits   2024/10/23T13:27:55       1         9      0.05
            NUV20241023_132806.fits   2024/10/23T13:28:06       1        90      1.02
            NUV20241023_132814.fits   2024/10/23T13:28:14       1       186      5.02
            NUV20241023_132904.fits   2024/10/23T13:29:04       1        94     30.02
            NUV20241023_133255.fits   2024/10/23T13:32:55       1        33      0.05
            NUV20241023_133306.fits   2024/10/23T13:33:06       1       104      1.02
            NUV20241023_133313.fits   2024/10/23T13:33:13       1       204      5.02
            NUV20241023_133404.fits   2024/10/23T13:34:04       1       110     30.02
            NUV20241023_133755.fits   2024/10/23T13:37:55       1        52      0.05
            NUV20241023_133806.fits   2024/10/23T13:38:06       1        98      1.02
            NUV20241023_133814.fits   2024/10/23T13:38:14       1       153      5.02
            NUV20241023_133903.fits   2024/10/23T13:39:03       1       136     30.02
            NUV20241023_134255.fits   2024/10/23T13:42:55       1        12      0.05
            NUV20241023_134306.fits   2024/10/23T13:43:06       1        66      1.02
            NUV20241023_134314.fits   2024/10/23T13:43:14       1       153      5.02
            NUV20241023_134401.fits   2024/10/23T13:44:01       1       104     30.02
            NUV20241023_134755.fits   2024/10/23T13:47:55       1         8      0.05
            NUV20241023_134806.fits   2024/10/23T13:48:06       1        78      1.02
            NUV20241023_134814.fits   2024/10/23T13:48:14       1       153      5.02
            NUV20241023_134903.fits   2024/10/23T13:49:03       1       139     30.02
            NUV20241023_135256.fits   2024/10/23T13:52:56       1         5      0.05
            NUV20241023_135306.fits   2024/10/23T13:53:06       1        51      1.02
            NUV20241023_135314.fits   2024/10/23T13:53:14       1       143      5.02
            NUV20241023_135404.fits   2024/10/23T13:54:04       1        93     30.02
            NUV20241023_135756.fits   2024/10/23T13:57:56       1         4      0.05
            NUV20241023_135806.fits   2024/10/23T13:58:06       1        49      1.02
            NUV20241023_135815.fits   2024/10/23T13:58:15       1       122      5.02
            NUV20241023_135903.fits   2024/10/23T13:59:03       1        96     30.02
            NUV20241023_140255.fits   2024/10/23T14:02:55       0         8      0.05
            NUV20241023_140306.fits   2024/10/23T14:03:06       1        48      1.02
            NUV20241023_140313.fits   2024/10/23T14:03:13       1        99      5.02
            NUV20241023_140403.fits   2024/10/23T14:04:03       1        93     30.02
            NUV20241023_140755.fits   2024/10/23T14:07:55       1        24      0.05
            NUV20241023_140806.fits   2024/10/23T14:08:06       1        68      1.02
            NUV20241023_140813.fits   2024/10/23T14:08:13       1       134      5.02
            NUV20241023_140903.fits   2024/10/23T14:09:03       1        96     30.02
            NUV20241023_141256.fits   2024/10/23T14:12:56       1        21      0.05
            NUV20241023_141306.fits   2024/10/23T14:13:06       1        72      1.02
            NUV20241023_141313.fits   2024/10/23T14:13:13       1       125      5.02
            NUV20241023_141403.fits   2024/10/23T14:14:03       1        84     30.02
            NUV20241023_141755.fits   2024/10/23T14:17:55       1        21      0.05
            NUV20241023_141806.fits   2024/10/23T14:18:06       1        76      1.02
            NUV20241023_141813.fits   2024/10/23T14:18:13       1        92      5.02
            NUV20241023_141903.fits   2024/10/23T14:19:03       1        76     30.02
            NUV20241023_142256.fits   2024/10/23T14:22:56       1        21      0.05
            NUV20241023_142306.fits   2024/10/23T14:23:06       1       165      1.02
            NUV20241023_142315.fits   2024/10/23T14:23:15       1       107      5.02
            NUV20241023_142403.fits   2024/10/23T14:24:03       1        91     30.02
            NUV20241023_142755.fits   2024/10/23T14:27:55       1         6      0.05
            NUV20241023_142806.fits   2024/10/23T14:28:06       1        78      1.02
            NUV20241023_142814.fits   2024/10/23T14:28:14       1       132      5.02
            NUV20241023_142902.fits   2024/10/23T14:29:02       1        92     30.02
            NUV20241023_143256.fits   2024/10/23T14:32:56       0        26      0.05
            NUV20241023_143306.fits   2024/10/23T14:33:06       1        52      1.02
            NUV20241023_143315.fits   2024/10/23T14:33:15       1       116      5.02
            NUV20241023_143404.fits   2024/10/23T14:34:04       1       120     30.02
