#2024/11 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            NUV20241121_000920.fits   2024/11/21T00:09:20       1        19      0.05
            NUV20241121_000932.fits   2024/11/21T00:09:32       1        92      1.03
            NUV20241121_000949.fits   2024/11/21T00:09:49       1       123      5.02
            NUV20241121_001035.fits   2024/11/21T00:10:35       1       114     30.02
            NUV20241121_001420.fits   2024/11/21T00:14:20       1        17      0.05
            NUV20241121_001432.fits   2024/11/21T00:14:32       1        67      1.02
            NUV20241121_001449.fits   2024/11/21T00:14:49       1       168      5.02
            NUV20241121_001535.fits   2024/11/21T00:15:35       1       115     30.02
            NUV20241121_001920.fits   2024/11/21T00:19:20       1         9      0.05
            NUV20241121_001932.fits   2024/11/21T00:19:32       1        42      1.02
            NUV20241121_001949.fits   2024/11/21T00:19:49       1       167      5.02
            NUV20241121_002035.fits   2024/11/21T00:20:35       1       137     30.02
            NUV20241121_002420.fits   2024/11/21T00:24:20       1         5      0.05
            NUV20241121_002432.fits   2024/11/21T00:24:32       1        71      1.02
            NUV20241121_002449.fits   2024/11/21T00:24:49       1       152      5.02
            NUV20241121_002535.fits   2024/11/21T00:25:35       1       145     30.02
            NUV20241121_002920.fits   2024/11/21T00:29:20       1         6      0.05
            NUV20241121_002932.fits   2024/11/21T00:29:32       1        81      1.02
            NUV20241121_002949.fits   2024/11/21T00:29:49       1       203      5.02
            NUV20241121_003035.fits   2024/11/21T00:30:35       1       154     30.02
            NUV20241121_003420.fits   2024/11/21T00:34:20       1        25      0.05
            NUV20241121_003432.fits   2024/11/21T00:34:32       1        79      1.02
            NUV20241121_003449.fits   2024/11/21T00:34:49       1       247      5.02
            NUV20241121_003535.fits   2024/11/21T00:35:35       1       145     30.02
            NUV20241121_011036.fits   2024/11/21T01:10:36       1         6      0.05
            NUV20241121_011048.fits   2024/11/21T01:10:48       1        76      1.02
            NUV20241121_011105.fits   2024/11/21T01:11:05       1       150      5.02
            NUV20241121_011151.fits   2024/11/21T01:11:51       1       144     30.02
            NUV20241121_011536.fits   2024/11/21T01:15:36       1        19      0.05
            NUV20241121_011548.fits   2024/11/21T01:15:48       1        90      1.02
            NUV20241121_011605.fits   2024/11/21T01:16:05       1       182      5.02
            NUV20241121_011651.fits   2024/11/21T01:16:51       1       144     30.02
            NUV20241121_012036.fits   2024/11/21T01:20:36       1        13      0.05
            NUV20241121_012048.fits   2024/11/21T01:20:48       1        61      1.02
            NUV20241121_012105.fits   2024/11/21T01:21:05       1       156      5.02
            NUV20241121_012151.fits   2024/11/21T01:21:51       1       145     30.02
            NUV20241121_012536.fits   2024/11/21T01:25:36       1         6      0.05
            NUV20241121_012548.fits   2024/11/21T01:25:48       1        62      1.02
            NUV20241121_012605.fits   2024/11/21T01:26:05       1       159      5.02
            NUV20241121_012651.fits   2024/11/21T01:26:51       1       132     30.02
            NUV20241121_013036.fits   2024/11/21T01:30:36       1        31      0.05
            NUV20241121_013048.fits   2024/11/21T01:30:48       1        83      1.02
            NUV20241121_013105.fits   2024/11/21T01:31:05       1       124      5.02
            NUV20241121_013151.fits   2024/11/21T01:31:51       1        82     30.02
            NUV20241121_013536.fits   2024/11/21T01:35:36       0        18      0.05
            NUV20241121_013548.fits   2024/11/21T01:35:48       1        71      1.02
            NUV20241121_013605.fits   2024/11/21T01:36:05       1       108      5.02
            NUV20241121_013651.fits   2024/11/21T01:36:51       1        97     30.02
            NUV20241121_014036.fits   2024/11/21T01:40:36       1        12      0.05
            NUV20241121_014048.fits   2024/11/21T01:40:48       1        62      1.02
            NUV20241121_014105.fits   2024/11/21T01:41:05       1       141      5.02
            NUV20241121_014151.fits   2024/11/21T01:41:51       1        86     30.02
            NUV20241121_014536.fits   2024/11/21T01:45:36       1        23      0.05
            NUV20241121_014548.fits   2024/11/21T01:45:48       1        79      1.02
            NUV20241121_014605.fits   2024/11/21T01:46:05       1        88      5.02
            NUV20241121_014651.fits   2024/11/21T01:46:51       1       101     30.02
            NUV20241121_015036.fits   2024/11/21T01:50:36       1        26      0.05
            NUV20241121_015048.fits   2024/11/21T01:50:48       1        73      1.02
            NUV20241121_015105.fits   2024/11/21T01:51:05       1       147      5.02
            NUV20241121_015151.fits   2024/11/21T01:51:51       1       138     30.02
            NUV20241121_015536.fits   2024/11/21T01:55:36       1        12      0.05
            NUV20241121_015548.fits   2024/11/21T01:55:48       1        93      1.02
            NUV20241121_015605.fits   2024/11/21T01:56:05       1       169      5.02
            NUV20241121_015651.fits   2024/11/21T01:56:51       1       125     30.02
            NUV20241121_020036.fits   2024/11/21T02:00:36       1         6      0.05
            NUV20241121_020048.fits   2024/11/21T02:00:48       1        71      1.02
            NUV20241121_020105.fits   2024/11/21T02:01:05       1       187      5.02
            NUV20241121_020151.fits   2024/11/21T02:01:51       1       143     30.02
            NUV20241121_020536.fits   2024/11/21T02:05:36       1         5      0.05
            NUV20241121_020548.fits   2024/11/21T02:05:48       1        72      1.02
            NUV20241121_020605.fits   2024/11/21T02:06:05       1       219      5.02
            NUV20241121_020651.fits   2024/11/21T02:06:51       1       149     30.02
            NUV20241121_021036.fits   2024/11/21T02:10:36       1        13      0.05
            NUV20241121_021048.fits   2024/11/21T02:10:48       1        96      1.02
            NUV20241121_021105.fits   2024/11/21T02:11:05       1       222      5.02
            NUV20241121_021151.fits   2024/11/21T02:11:51       1       153     30.02
