#2024/11 Number Pass = 74 (97.3684%)
                               file                  time    pass    total5   exptime
            FUV20241121_000926.fits   2024/11/21T00:09:26       1        11      0.19
            FUV20241121_000939.fits   2024/11/21T00:09:39       1        71      1.02
            FUV20241121_001000.fits   2024/11/21T00:10:00       1       178      5.02
            FUV20241121_001111.fits   2024/11/21T00:11:11       1       141     30.02
            FUV20241121_001426.fits   2024/11/21T00:14:26       1        22      0.13
            FUV20241121_001439.fits   2024/11/21T00:14:39       1        77      1.02
            FUV20241121_001500.fits   2024/11/21T00:15:00       1       164      5.02
            FUV20241121_001611.fits   2024/11/21T00:16:11       1       124     30.02
            FUV20241121_001926.fits   2024/11/21T00:19:26       1        16      0.13
            FUV20241121_001939.fits   2024/11/21T00:19:39       1        86      1.02
            FUV20241121_002000.fits   2024/11/21T00:20:00       1       225      5.02
            FUV20241121_002111.fits   2024/11/21T00:21:11       1       110     30.02
            FUV20241121_002426.fits   2024/11/21T00:24:26       1         9      0.13
            FUV20241121_002439.fits   2024/11/21T00:24:39       1        85      1.02
            FUV20241121_002500.fits   2024/11/21T00:25:00       1       245      5.02
            FUV20241121_002611.fits   2024/11/21T00:26:11       1       159     30.02
            FUV20241121_002926.fits   2024/11/21T00:29:26       1         5      0.13
            FUV20241121_002939.fits   2024/11/21T00:29:39       1        96      1.03
            FUV20241121_003000.fits   2024/11/21T00:30:00       1       253      5.02
            FUV20241121_003111.fits   2024/11/21T00:31:11       1       135     30.02
            FUV20241121_003426.fits   2024/11/21T00:34:26       1         9      0.13
            FUV20241121_003439.fits   2024/11/21T00:34:39       1        94      1.02
            FUV20241121_003500.fits   2024/11/21T00:35:00       0       274      5.02
            FUV20241121_003611.fits   2024/11/21T00:36:11       1       166     30.02
            FUV20241121_011042.fits   2024/11/21T01:10:42       1        10      0.13
            FUV20241121_011055.fits   2024/11/21T01:10:55       1        79      1.03
            FUV20241121_011116.fits   2024/11/21T01:11:16       1       218      5.02
            FUV20241121_011227.fits   2024/11/21T01:12:27       1       151     30.02
            FUV20241121_011542.fits   2024/11/21T01:15:42       1         7      0.13
            FUV20241121_011555.fits   2024/11/21T01:15:55       1        69      1.03
            FUV20241121_011616.fits   2024/11/21T01:16:16       1       198      5.02
            FUV20241121_011727.fits   2024/11/21T01:17:27       1       154     30.02
            FUV20241121_012042.fits   2024/11/21T01:20:42       1         4      0.13
            FUV20241121_012055.fits   2024/11/21T01:20:55       1        55      1.03
            FUV20241121_012116.fits   2024/11/21T01:21:16       1       201      5.02
            FUV20241121_012227.fits   2024/11/21T01:22:27       1       122     30.02
            FUV20241121_012542.fits   2024/11/21T01:25:42       1        24      0.13
            FUV20241121_012555.fits   2024/11/21T01:25:55       1        64      1.02
            FUV20241121_012616.fits   2024/11/21T01:26:16       1       173      5.02
            FUV20241121_012727.fits   2024/11/21T01:27:27       1       104     30.02
            FUV20241121_013042.fits   2024/11/21T01:30:42       1        17      0.13
            FUV20241121_013055.fits   2024/11/21T01:30:55       1        81      1.02
            FUV20241121_013116.fits   2024/11/21T01:31:16       1       150      5.02
            FUV20241121_013227.fits   2024/11/21T01:32:27       1       121     30.02
            FUV20241121_013542.fits   2024/11/21T01:35:42       1        25      0.13
            FUV20241121_013555.fits   2024/11/21T01:35:55       1        93      1.03
            FUV20241121_013616.fits   2024/11/21T01:36:16       1       189      5.02
            FUV20241121_013727.fits   2024/11/21T01:37:27       1       112     30.02
            FUV20241121_014042.fits   2024/11/21T01:40:42       1        23      0.13
            FUV20241121_014055.fits   2024/11/21T01:40:55       1        95      1.02
            FUV20241121_014116.fits   2024/11/21T01:41:16       1       184      5.02
            FUV20241121_014227.fits   2024/11/21T01:42:27       1       133     30.02
            FUV20241121_014542.fits   2024/11/21T01:45:42       1        27      0.13
            FUV20241121_014555.fits   2024/11/21T01:45:55       1        72      1.03
            FUV20241121_014616.fits   2024/11/21T01:46:16       1       156      5.02
            FUV20241121_014727.fits   2024/11/21T01:47:27       1       129     30.02
            FUV20241121_015042.fits   2024/11/21T01:50:42       1        27      0.13
            FUV20241121_015055.fits   2024/11/21T01:50:55       1        97      1.03
            FUV20241121_015116.fits   2024/11/21T01:51:16       1       207      5.02
            FUV20241121_015227.fits   2024/11/21T01:52:27       1       116     30.02
            FUV20241121_015542.fits   2024/11/21T01:55:42       1        16      0.13
            FUV20241121_015555.fits   2024/11/21T01:55:55       1        66      1.03
            FUV20241121_015616.fits   2024/11/21T01:56:16       1       234      5.02
            FUV20241121_015727.fits   2024/11/21T01:57:27       1       137     30.02
            FUV20241121_020042.fits   2024/11/21T02:00:42       1        16      0.13
            FUV20241121_020055.fits   2024/11/21T02:00:55       1        95      1.03
            FUV20241121_020116.fits   2024/11/21T02:01:16       1       251      5.02
            FUV20241121_020227.fits   2024/11/21T02:02:27       1       162     30.02
            FUV20241121_020542.fits   2024/11/21T02:05:42       1         4      0.13
            FUV20241121_020555.fits   2024/11/21T02:05:55       1        97      1.02
            FUV20241121_020616.fits   2024/11/21T02:06:16       1       270      5.02
            FUV20241121_020727.fits   2024/11/21T02:07:27       1       172     30.02
            FUV20241121_021042.fits   2024/11/21T02:10:42       1        17      0.13
            FUV20241121_021055.fits   2024/11/21T02:10:55       1        82      1.03
            FUV20241121_021116.fits   2024/11/21T02:11:16       0       313      5.02
            FUV20241121_021227.fits   2024/11/21T02:12:27       1       175     30.02
